Mon Sep 26 15:14:38 2016,1575,-3804,526,7102,66,2,-31
Mon Sep 26 15:14:41 2016,5055,-11604,680,9590,1708,-10889,4420
Mon Sep 26 15:14:41 2016,5065,-11996,172,10160,1692,-10725,4620
Mon Sep 26 15:14:41 2016,5075,-12250,-530,10260,2163,-10670,4635
Mon Sep 26 15:14:41 2016,5085,-11938,-472,9936,2593,-10541,4525
Mon Sep 26 15:14:41 2016,5094,-11824,-222,9686,3270,-10193,4066
Mon Sep 26 15:14:41 2016,5104,-11774,286,9554,3580,-9869,3643
Mon Sep 26 15:14:41 2016,5114,-12220,1022,10468,3749,-9382,2953
Mon Sep 26 15:14:41 2016,5124,-14268,2212,13068,3611,-9245,2490
Mon Sep 26 15:14:41 2016,5156,-15406,3404,13224,3193,-9510,1794
Mon Sep 26 15:14:41 2016,5166,-16292,2914,12998,3003,-9798,1565
Mon Sep 26 15:14:41 2016,5175,-16552,1866,10824,3281,-9925,1574
Mon Sep 26 15:14:41 2016,5185,-16490,-372,6134,3845,-9754,1878
Mon Sep 26 15:14:41 2016,5195,-17690,-1166,3278,4597,-9308,2303
Mon Sep 26 15:14:41 2016,5204,-20874,-2076,-994,5325,-8400,2695
Mon Sep 26 15:14:41 2016,5214,-21978,-3242,-5372,5377,-7358,2826
Mon Sep 26 15:14:41 2016,5224,-22504,-5592,-11934,5263,-6230,2745
Mon Sep 26 15:14:41 2016,5234,-21918,-5444,-14426,4718,-4597,2464
Mon Sep 26 15:14:41 2016,5243,-20108,-2948,-14710,2466,-1434,1129
Mon Sep 26 15:14:41 2016,5253,-19706,-1378,-9738,-777,1348,-501
Mon Sep 26 15:14:41 2016,5263,-19074,-198,-3966,-2598,2462,-1199
Mon Sep 26 15:14:41 2016,5273,-17096,-84,-1280,-3504,3151,-1418
Mon Sep 26 15:14:41 2016,5282,-15114,148,1838,-3087,3542,-876
Mon Sep 26 15:14:41 2016,5292,-13236,2040,3694,-2281,3690,-115
Mon Sep 26 15:14:41 2016,5301,-9536,4240,3880,-1756,4095,1189
Mon Sep 26 15:14:41 2016,5334,9550,10760,7646,-1578,4616,2110
Mon Sep 26 15:14:41 2016,5344,15666,27556,15212,-3272,5679,3095
Mon Sep 26 15:14:41 2016,5354,25756,-8576,-9704,-6846,9846,-3387
Mon Sep 26 15:14:41 2016,5363,-9072,-22342,15582,-5557,12971,-3739
Mon Sep 26 15:14:41 2016,5373,-25528,-12544,27616,-3344,13023,-1337
Mon Sep 26 15:14:41 2016,5383,-8092,-9074,17626,-2022,12773,-3345
Mon Sep 26 15:14:41 2016,5393,-16466,2664,8898,-1713,12442,-2527
Mon Sep 26 15:14:41 2016,5402,-14546,4816,12576,-1003,10315,-768
Mon Sep 26 15:14:41 2016,5412,-27820,1180,19038,-2899,8720,-1515
Mon Sep 26 15:14:41 2016,5422,-12652,-3770,8994,-2791,5348,-1077
Mon Sep 26 15:14:41 2016,5432,-12350,-5448,6590,-1367,3581,-878
Mon Sep 26 15:14:41 2016,5441,-6514,3826,8514,-1988,2651,-1348
Mon Sep 26 15:14:41 2016,5451,-8576,-2280,9072,-2009,1188,-1446
Mon Sep 26 15:14:41 2016,5461,-6054,2532,7776,-1582,249,-1096
Mon Sep 26 15:14:41 2016,5471,-5360,1830,6394,-1544,379,-790
Mon Sep 26 15:14:41 2016,5504,-3968,1206,7510,-863,24,-669
Mon Sep 26 15:14:41 2016,5513,-3456,864,7916,-688,-2,-512
Mon Sep 26 15:14:41 2016,5523,-4654,50,7582,-186,242,-321
Mon Sep 26 15:14:41 2016,5533,-4168,670,7576,193,295,-64
Mon Sep 26 15:14:41 2016,5543,-3728,-40,7454,543,500,174
Mon Sep 26 15:14:41 2016,5552,-3750,560,7624,734,597,320
Mon Sep 26 15:14:41 2016,5562,-2572,-594,7828,1007,584,769
Mon Sep 26 15:14:41 2016,5572,-4806,242,8310,1536,971,826
Mon Sep 26 15:14:41 2016,5582,-3178,1340,6102,1460,1034,888
Mon Sep 26 15:14:41 2016,5591,-3788,1190,7562,1476,943,746
Mon Sep 26 15:14:41 2016,5601,-3982,2116,6124,1279,1043,558
Mon Sep 26 15:14:41 2016,5611,-4260,1096,6960,1227,968,506
Mon Sep 26 15:14:41 2016,5620,-4344,1658,6684,1137,812,489
Mon Sep 26 15:14:41 2016,5630,-4064,1240,6690,1064,752,412
Mon Sep 26 15:14:41 2016,5640,-3826,1512,6432,834,640,386
Mon Sep 26 15:14:41 2016,5673,-4544,1608,6356,734,620,387
Mon Sep 26 15:14:41 2016,5683,-4242,1348,6592,698,565,313
Mon Sep 26 15:14:41 2016,5693,-4298,1208,6014,665,736,257
Mon Sep 26 15:14:41 2016,5702,-4380,1736,6694,588,599,230
Mon Sep 26 15:14:41 2016,5712,-3362,1804,9242,440,502,243
Mon Sep 26 15:14:41 2016,5722,-3250,1328,7302,546,504,106
Mon Sep 26 15:14:41 2016,5732,-4122,2510,5550,107,714,53
Mon Sep 26 15:14:41 2016,5741,-3586,1736,5774,-92,515,-244
Mon Sep 26 15:14:41 2016,5751,-3594,2452,5510,-341,645,-408
Mon Sep 26 15:14:41 2016,5761,-3934,1748,6114,-467,582,-652
Mon Sep 26 15:14:41 2016,5771,-3344,2888,5084,-745,737,-714
Mon Sep 26 15:14:41 2016,5780,-4268,1948,6194,-980,764,-1049
Mon Sep 26 15:14:41 2016,5790,-3672,1664,6374,-1130,714,-1251
Mon Sep 26 15:14:41 2016,5800,-4568,1552,5228,-1246,1067,-1279
Mon Sep 26 15:14:41 2016,5810,-4830,1226,8072,-1159,854,-1509
Mon Sep 26 15:14:41 2016,5842,-4454,1226,8320,-1177,968,-1294
Mon Sep 26 15:14:41 2016,5852,-4230,542,7588,-1132,1303,-1336
Mon Sep 26 15:14:41 2016,5862,-4790,452,6620,-922,1564,-1280
Mon Sep 26 15:14:41 2016,5871,-4650,254,6862,-556,1650,-1013
Mon Sep 26 15:14:41 2016,5881,-4450,688,7740,-323,1778,-750
Mon Sep 26 15:14:41 2016,5891,-3532,1346,8454,-190,2484,-705
Mon Sep 26 15:14:41 2016,5901,-4684,898,6630,-66,2977,-530
Mon Sep 26 15:14:41 2016,5910,-3886,1292,7040,-13,3641,-689
Mon Sep 26 15:14:41 2016,5920,-4732,624,7076,152,4403,-788
Mon Sep 26 15:14:41 2016,5930,-5234,906,8006,468,5028,-810
Mon Sep 26 15:14:41 2016,5940,-6696,1704,6488,871,5805,-683
Mon Sep 26 15:14:41 2016,5950,-4046,-1280,7300,872,6663,-734
Mon Sep 26 15:14:41 2016,5959,-5762,-376,8396,1081,7922,-475
Mon Sep 26 15:14:42 2016,5969,-4178,-1670,7096,811,8869,-703
Mon Sep 26 15:14:42 2016,5979,50,-3392,8262,744,10241,-730
Mon Sep 26 15:14:42 2016,6008,-3302,938,7072,1138,12020,-757
Mon Sep 26 15:14:42 2016,6018,-4642,46,6138,1320,13273,-947
Mon Sep 26 15:14:42 2016,6028,-6664,4938,12382,2248,15617,-930
Mon Sep 26 15:14:42 2016,6037,-9252,1318,7514,3151,16841,-552
Mon Sep 26 15:14:42 2016,6047,-17756,5828,14326,4901,17854,-300
Mon Sep 26 15:14:42 2016,6057,-14696,-2458,14684,7253,16954,-447
Mon Sep 26 15:14:42 2016,6067,-15042,2016,11062,7519,14232,-662
Mon Sep 26 15:14:42 2016,6076,-16900,3006,12632,7556,12554,191
Mon Sep 26 15:14:42 2016,6086,-4640,2922,15092,7827,9538,-197
Mon Sep 26 15:14:42 2016,6096,-4852,8184,21118,7636,7010,-1603
Mon Sep 26 15:14:42 2016,6106,-24268,8068,29274,2426,3391,-3565
Mon Sep 26 15:14:42 2016,6115,-9526,11132,32767,1343,-465,-4351
Mon Sep 26 15:14:42 2016,6125,-740,5792,22618,-1290,-4581,-4517
Mon Sep 26 15:14:42 2016,6135,1926,4290,17534,-1766,-6457,-4001
Mon Sep 26 15:14:42 2016,6145,3806,3698,13036,-1006,-7468,-3843
Mon Sep 26 15:14:42 2016,6178,-284,4822,8438,-1106,-7238,-3718
Mon Sep 26 15:14:42 2016,6187,-1860,5440,10472,-214,-8308,-3493
Mon Sep 26 15:14:42 2016,6197,-3544,6306,10788,-236,-9206,-3079
Mon Sep 26 15:14:42 2016,6207,-4414,6632,9032,-580,-10533,-2356
Mon Sep 26 15:14:42 2016,6217,-3912,6146,7456,-887,-11091,-1948
Mon Sep 26 15:14:42 2016,6226,-3598,3900,5322,-982,-11314,-1429
Mon Sep 26 15:14:42 2016,6236,-3996,3372,4436,-734,-11052,-1208
Mon Sep 26 15:14:42 2016,6246,-5778,4454,4684,-116,-10762,-734
Mon Sep 26 15:14:42 2016,6255,-6378,4248,5664,340,-10786,-307
Mon Sep 26 15:14:42 2016,6265,-7478,4108,5632,1181,-10625,322
Mon Sep 26 15:14:42 2016,6275,-7784,3960,6420,1663,-10604,841
Mon Sep 26 15:14:42 2016,6285,-8542,4068,7086,2321,-10466,1600
Mon Sep 26 15:14:42 2016,6294,-8834,4120,7142,2588,-10350,2140
Mon Sep 26 15:14:42 2016,6304,-9174,3980,7432,2652,-10219,2933
Mon Sep 26 15:14:42 2016,6314,-10488,4442,8310,2640,-10088,3382
Mon Sep 26 15:14:42 2016,6347,-10274,4158,8306,2167,-9976,4080
Mon Sep 26 15:14:42 2016,6356,-9902,3788,8728,1919,-9869,4563
Mon Sep 26 15:14:42 2016,6366,-9550,3256,8686,1695,-9635,4958
Mon Sep 26 15:14:42 2016,6376,-9582,2666,9306,1588,-9242,5351
Mon Sep 26 15:14:42 2016,6385,-10358,2444,9910,1618,-8976,5558
Mon Sep 26 15:14:42 2016,6395,-11070,2220,10746,1911,-8753,5822
Mon Sep 26 15:14:42 2016,6405,-11594,2066,11678,2246,-8560,5843
Mon Sep 26 15:14:42 2016,6415,-13222,2506,12608,2510,-8571,5802
Mon Sep 26 15:14:42 2016,6425,-14606,2742,13772,2491,-8852,5326
Mon Sep 26 15:14:42 2016,6434,-16256,3400,12982,2230,-9214,4742
Mon Sep 26 15:14:42 2016,6444,-15822,2972,11352,1843,-9554,3825
Mon Sep 26 15:14:42 2016,6454,-15640,1148,8160,2065,-9460,3374
Mon Sep 26 15:14:42 2016,6464,-15684,208,6582,2925,-8873,2935
Mon Sep 26 15:14:42 2016,6473,-16618,-1252,4500,3696,-8407,2845
Mon Sep 26 15:14:42 2016,6483,-17576,-3676,2716,4978,-7705,3114
Mon Sep 26 15:14:42 2016,6516,-20718,-5410,-1896,5839,-7297,3428
Mon Sep 26 15:14:42 2016,6525,-21908,-5058,-7114,5926,-6752,3439
Mon Sep 26 15:14:42 2016,6535,-23424,-6322,-12886,4675,-5094,2950
Mon Sep 26 15:14:42 2016,6545,-22980,-6154,-15296,3409,-3479,2405
Mon Sep 26 15:14:42 2016,6555,-19896,-3828,-13988,520,-350,955
Mon Sep 26 15:14:42 2016,6564,-18440,-2818,-9980,-1701,1664,-333
Mon Sep 26 15:14:42 2016,6574,-18652,-2290,-2810,-3627,3366,-1587
Mon Sep 26 15:14:42 2016,6584,-17302,-1956,372,-3920,3782,-1785
Mon Sep 26 15:14:42 2016,6594,-16620,-1106,4356,-2962,3871,-1230
Mon Sep 26 15:14:42 2016,6604,-15872,-254,3410,-2118,3639,-505
Mon Sep 26 15:14:42 2016,6613,-10192,1936,4596,-1446,4057,693
Mon Sep 26 15:14:42 2016,6623,32767,7590,21230,-1425,4424,1517
Mon Sep 26 15:14:42 2016,6633,9514,20210,-2522,-3932,7936,1158
Mon Sep 26 15:14:42 2016,6643,21134,-16708,-11766,-7249,10532,-3089
Mon Sep 26 15:14:42 2016,6652,-14054,-13200,20162,-1401,14761,-2287
Mon Sep 26 15:14:42 2016,6685,-23192,-10400,23734,-1777,15155,-1427
Mon Sep 26 15:14:42 2016,6694,-23392,3372,4652,-168,13855,-2010
Mon Sep 26 15:14:42 2016,6704,-32768,28368,21040,-6045,12127,-1189
Mon Sep 26 15:14:42 2016,6714,-19982,-20474,19294,-5634,5019,-1787
Mon Sep 26 15:14:42 2016,6724,-4956,-17042,12608,-2301,3237,-1639
Mon Sep 26 15:14:42 2016,6733,-14352,12802,3942,-1162,4026,-164
Mon Sep 26 15:14:42 2016,6743,-6372,3286,10424,-1571,1291,-603
Mon Sep 26 15:14:42 2016,6753,-5812,2198,8164,-1630,501,-882
Mon Sep 26 15:14:42 2016,6763,-5124,1728,8170,-1296,532,-528
Mon Sep 26 15:14:42 2016,6773,-4320,1072,7330,-762,268,-414
Mon Sep 26 15:14:42 2016,6782,-3568,2142,6492,-607,104,-332
Mon Sep 26 15:14:42 2016,6792,-3776,1296,7706,-435,162,-321
Mon Sep 26 15:14:42 2016,6802,-3312,482,7466,-255,387,-341
Mon Sep 26 15:14:42 2016,6812,-3242,150,6290,-132,593,-196
Mon Sep 26 15:14:42 2016,6821,-3478,602,7418,67,600,-135
Mon Sep 26 15:14:42 2016,6854,-4536,714,7690,356,787,55
Mon Sep 26 15:14:42 2016,6864,-4330,418,6118,540,901,225
Mon Sep 26 15:14:42 2016,6874,-3988,408,7196,632,1067,387
Mon Sep 26 15:14:42 2016,6883,-2876,708,7428,786,1078,487
Mon Sep 26 15:14:42 2016,6893,-4158,1422,7752,679,1112,534
Mon Sep 26 15:14:42 2016,6903,-3678,1268,7106,657,1057,326
Mon Sep 26 15:14:42 2016,6913,-4168,1164,6924,651,1151,219
Mon Sep 26 15:14:42 2016,6922,-4134,1156,6856,649,1144,212
Mon Sep 26 15:14:42 2016,6932,-4034,1194,6812,656,1127,148
Mon Sep 26 15:14:42 2016,6941,-3482,892,6918,649,1168,42
Mon Sep 26 15:14:42 2016,6951,-4196,1004,7000,660,1219,-5
Mon Sep 26 15:14:42 2016,6961,-4642,1090,6878,582,1204,42
Mon Sep 26 15:14:42 2016,6971,-4326,896,6608,544,1179,84
Mon Sep 26 15:14:42 2016,6980,-3876,974,6012,495,1175,-23
Mon Sep 26 15:14:42 2016,6990,-3972,1806,6182,389,1148,-44
Mon Sep 26 15:14:42 2016,7023,-4066,1634,6214,238,1205,-236
Mon Sep 26 15:14:42 2016,7033,-4034,1162,5954,109,1206,-272
Mon Sep 26 15:14:42 2016,7042,-4580,1748,6346,-67,1169,-329
Mon Sep 26 15:14:42 2016,7052,-4194,1530,6260,-174,1117,-421
Mon Sep 26 15:14:42 2016,7062,-3696,1348,5754,-346,1161,-659
Mon Sep 26 15:14:42 2016,7072,-4622,904,5296,-490,1167,-776
Mon Sep 26 15:14:42 2016,7082,-4538,1032,6346,-401,902,-752
Mon Sep 26 15:14:42 2016,7091,-5580,374,6542,-418,949,-942
Mon Sep 26 15:14:43 2016,7101,-4598,812,6914,-294,669,-884
Mon Sep 26 15:14:43 2016,7111,-3706,-162,5298,-323,1320,-819
Mon Sep 26 15:14:43 2016,7120,-4828,956,7200,-327,1384,-764
Mon Sep 26 15:14:43 2016,7130,-4996,676,6318,-239,1333,-886
Mon Sep 26 15:14:43 2016,7140,-4574,1146,6924,-149,1389,-869
Mon Sep 26 15:14:43 2016,7149,-4626,852,6572,-155,1647,-817
Mon Sep 26 15:14:43 2016,7159,-4384,746,6532,-145,2089,-648
Mon Sep 26 15:14:43 2016,7255,-4760,1158,6588,-102,2249,-537
Mon Sep 26 15:14:43 2016,7265,-4192,1206,7332,-30,2693,-680
Mon Sep 26 15:14:43 2016,7275,-6342,970,6928,56,3217,-823
Mon Sep 26 15:14:43 2016,7285,-4966,558,6548,532,4215,-998
Mon Sep 26 15:14:43 2016,7295,-5290,852,9106,439,4172,-507
Mon Sep 26 15:14:43 2016,7305,-5482,924,6964,537,5034,-323
Mon Sep 26 15:14:43 2016,7315,-4542,484,7618,693,5925,-505
Mon Sep 26 15:14:43 2016,7325,-5992,892,7792,325,7321,-294
Mon Sep 26 15:14:43 2016,7335,-8178,2814,6466,457,8034,-722
Mon Sep 26 15:14:43 2016,7346,-7050,1176,5288,560,9126,-344
Mon Sep 26 15:14:43 2016,7355,-1222,-2290,9812,817,10466,-603
Mon Sep 26 15:14:43 2016,7365,-4322,716,7300,917,12015,-446
Mon Sep 26 15:14:43 2016,7375,-5396,1414,7338,1368,13759,-112
Mon Sep 26 15:14:43 2016,7385,-9118,2990,8550,2112,15361,90
Mon Sep 26 15:14:43 2016,7395,-11520,5582,9554,2896,16530,-149
Mon Sep 26 15:14:43 2016,7405,-17172,2912,7484,3929,16571,-790
Mon Sep 26 15:14:43 2016,7449,-17582,2232,16390,5707,15739,-884
Mon Sep 26 15:14:43 2016,7459,-12862,-1068,12522,6931,14468,-1319
Mon Sep 26 15:14:43 2016,7468,-17434,1014,14676,6905,10669,-756
Mon Sep 26 15:14:43 2016,7477,-13794,8208,17874,6589,9004,-256
Mon Sep 26 15:14:43 2016,7486,-3952,4476,18146,5993,6684,-1464
Mon Sep 26 15:14:43 2016,7495,-32768,20228,26000,3358,3499,-2937
Mon Sep 26 15:14:43 2016,7505,-10270,9788,32767,2565,76,-4531
Mon Sep 26 15:14:43 2016,7514,-1954,7856,20212,-73,-4892,-4534
Mon Sep 26 15:14:43 2016,7523,2604,3818,14830,-1186,-6601,-4266
Mon Sep 26 15:14:43 2016,7532,2224,3842,8766,-953,-6831,-4343
Mon Sep 26 15:14:43 2016,7541,1604,4474,7474,-630,-6847,-3929
Mon Sep 26 15:14:43 2016,7551,-110,5312,7688,-648,-7209,-3523
Mon Sep 26 15:14:43 2016,7560,-966,5668,7756,-988,-7845,-2908
Mon Sep 26 15:14:43 2016,7569,-1526,5598,7004,-1245,-8210,-2441
Mon Sep 26 15:14:43 2016,7578,-1626,5078,6234,-1378,-8512,-1972
Mon Sep 26 15:14:43 2016,7587,-2476,4480,6030,-1061,-8833,-1219
Mon Sep 26 15:14:43 2016,7622,-3860,3804,5506,-563,-8989,-702
Mon Sep 26 15:14:43 2016,7632,-5180,4212,5028,-106,-9505,18
Mon Sep 26 15:14:43 2016,7641,-5110,5398,6560,8,-9834,319
Mon Sep 26 15:14:43 2016,7650,-5426,5700,5898,-130,-10081,734
Mon Sep 26 15:14:43 2016,7659,-5798,5540,5668,-224,-10200,1056
Mon Sep 26 15:14:43 2016,7668,-7278,4920,6088,-83,-10166,1671
Mon Sep 26 15:14:43 2016,7678,-7842,4620,6698,210,-10214,2181
Mon Sep 26 15:14:43 2016,7687,-8308,4430,6928,708,-10329,2980
Mon Sep 26 15:14:43 2016,7696,-8196,5070,7884,990,-10316,3468
Mon Sep 26 15:14:43 2016,7705,-9570,4626,7870,1247,-10193,4307
Mon Sep 26 15:14:43 2016,7714,-10078,4580,7522,1253,-10161,4817
Mon Sep 26 15:14:43 2016,7723,-10544,4830,9180,981,-9957,5521
Mon Sep 26 15:14:43 2016,7732,-11378,4590,10170,697,-9807,5952
Mon Sep 26 15:14:43 2016,7742,-11806,4364,11096,173,-9715,6441
Mon Sep 26 15:14:43 2016,7751,-13082,3668,12026,-58,-9756,6502
Mon Sep 26 15:14:43 2016,7760,-13642,2802,12762,-117,-9855,6389
Mon Sep 26 15:14:43 2016,7795,-15162,1970,13214,92,-9978,6147
Mon Sep 26 15:14:43 2016,7804,-16026,1676,13144,789,-10211,5329
Mon Sep 26 15:14:43 2016,7814,-16900,1486,12510,1441,-10358,4606
Mon Sep 26 15:14:43 2016,7823,-17312,1886,11578,2147,-10456,3770
Mon Sep 26 15:14:43 2016,7832,-17548,2738,9804,3148,-10336,2309
Mon Sep 26 15:14:43 2016,7841,-17628,2460,8316,4276,-9971,1114
Mon Sep 26 15:14:43 2016,7851,-18028,-356,5940,5532,-9652,793
Mon Sep 26 15:14:43 2016,7860,-17484,-2118,3844,7972,-9103,1184
Mon Sep 26 15:14:43 2016,7869,-17806,-5770,1376,9583,-8559,2147
Mon Sep 26 15:14:43 2016,7878,-22248,-4748,-1852,10893,-8178,3692
Mon Sep 26 15:14:43 2016,7887,-24818,-3112,-11550,9645,-7811,4188
Mon Sep 26 15:14:43 2016,7897,-23178,-4506,-16592,7347,-6607,4270
Mon Sep 26 15:14:43 2016,7906,-20418,-3440,-17002,2798,-3146,3196
Mon Sep 26 15:14:43 2016,7915,-17974,-3178,-15060,-579,-655,1607
Mon Sep 26 15:14:43 2016,7924,-16154,-4080,-9540,-4569,2179,-1051
Mon Sep 26 15:14:43 2016,7959,-15406,-4788,-5592,-5331,3869,-2873
Mon Sep 26 15:14:43 2016,7968,-15448,-4238,-24,-4394,4515,-3124
Mon Sep 26 15:14:43 2016,7978,-15312,-3108,1952,-2838,4664,-3012
Mon Sep 26 15:14:43 2016,7987,-16128,-934,4470,-361,4347,-1958
Mon Sep 26 15:14:43 2016,7996,31290,14506,29256,1083,3861,-1262
Mon Sep 26 15:14:43 2016,8005,-2670,12206,60,-6027,7408,-493
Mon Sep 26 15:14:43 2016,8014,18062,-9266,-4206,-8962,8736,-3522
Mon Sep 26 15:14:43 2016,8024,-6316,-21264,16766,-3577,14030,-3477
Mon Sep 26 15:14:43 2016,8033,-30610,-10056,26236,-1780,13286,-2700
Mon Sep 26 15:14:43 2016,8042,-20696,32767,32767,-4861,10692,-1732
Mon Sep 26 15:14:43 2016,8051,-23422,14846,4248,-7982,7430,-2271
Mon Sep 26 15:14:43 2016,8061,-10014,-24132,10790,-5738,4301,-827
Mon Sep 26 15:14:43 2016,8070,-5786,-7622,9730,-965,4368,-1847
Mon Sep 26 15:14:43 2016,8079,-13212,6040,6902,-1914,2719,-405
Mon Sep 26 15:14:43 2016,8088,-6364,-714,9492,-1952,1679,-944
Mon Sep 26 15:14:43 2016,8097,-7360,696,7870,-1771,942,-1118
Mon Sep 26 15:14:43 2016,8133,-6668,-540,8496,-1128,478,-602
Mon Sep 26 15:14:43 2016,8142,-5570,2236,7370,-1070,488,-412
Mon Sep 26 15:14:43 2016,8151,-4432,1402,6816,-864,378,-385
Mon Sep 26 15:14:43 2016,8160,-3704,-146,6976,-598,343,-421
Mon Sep 26 15:14:43 2016,8169,-3996,808,7610,-429,175,-299
Mon Sep 26 15:14:43 2016,8179,-3742,284,7432,-311,96,-256
Mon Sep 26 15:14:43 2016,8188,-4150,270,7462,-138,212,-118
Mon Sep 26 15:14:43 2016,8197,-3756,278,7368,78,269,10
Mon Sep 26 15:14:43 2016,8206,-3934,242,7194,227,339,169
Mon Sep 26 15:14:43 2016,8216,-4006,248,7042,463,434,344
Mon Sep 26 15:14:43 2016,8225,-3534,538,7486,653,397,504
Mon Sep 26 15:14:43 2016,8234,-4060,782,6986,700,491,572
Mon Sep 26 15:14:43 2016,8243,-3360,1350,7106,701,566,519
Mon Sep 26 15:14:43 2016,8253,-3226,2052,8076,524,723,343
Mon Sep 26 15:14:44 2016,8262,-3494,1560,7050,361,828,150
Mon Sep 26 15:14:44 2016,8271,-4258,1208,6838,327,866,11
Mon Sep 26 15:14:44 2016,8306,-4094,1208,6726,289,779,-34
Mon Sep 26 15:14:44 2016,8315,-3844,1148,6898,181,733,-71
Mon Sep 26 15:14:44 2016,8325,-4052,914,7190,123,760,-108
Mon Sep 26 15:14:44 2016,8334,-4360,660,6922,245,693,-14
Mon Sep 26 15:14:44 2016,8343,-4380,472,7032,327,641,75
Mon Sep 26 15:14:44 2016,8352,-4246,632,6864,394,553,210
Mon Sep 26 15:14:44 2016,8362,-4052,1470,6520,376,516,225
Mon Sep 26 15:14:44 2016,8371,-3912,1138,6596,320,512,114
Mon Sep 26 15:14:44 2016,8380,-3932,1216,6640,252,562,28
Mon Sep 26 15:14:44 2016,8389,-4044,1072,6520,192,562,-64
Mon Sep 26 15:14:44 2016,8398,-3896,1478,6476,116,552,-143
Mon Sep 26 15:14:44 2016,8408,-3950,1224,6646,-40,609,-284
Mon Sep 26 15:14:44 2016,8417,-4392,940,4498,-170,651,-333
Mon Sep 26 15:14:44 2016,8426,-3506,816,6934,-380,592,-490
Mon Sep 26 15:14:44 2016,8435,-5652,1988,6738,-363,589,-453
Mon Sep 26 15:14:44 2016,8444,-5568,1820,7992,-427,413,-663
Mon Sep 26 15:14:44 2016,8480,-4002,808,7358,-378,432,-433
Mon Sep 26 15:14:44 2016,8489,-4258,388,8572,-404,616,-495
Mon Sep 26 15:14:44 2016,8498,-3886,-596,6492,-300,546,-551
Mon Sep 26 15:14:44 2016,8507,-4000,1092,5816,-377,953,-427
Mon Sep 26 15:14:44 2016,8517,-4492,1036,7768,-345,1114,-451
